domain,remote name resolution,local name resolution remote rpc,local name resolution local rpc,remote ipfs gateway,local ipfs gateway
coronaprevention.crypto,0.10794615745544434,0.0479121208190918,0.024000883102416992,0.43401408195495605,0.5687365531921387
argilstrap.crypto,0.08640575408935547,0.0480954647064209,0.023926734924316406,0.5706651210784912,0.23697757720947266
artesano.crypto,0.16054153442382812,0.044437408447265625,0.021603107452392578,0.5086336135864258,0.4578700065612793
nlenhart.crypto,0.13213515281677246,0.05375957489013672,0.02314472198486328,0.45911240577697754,0.6784086227416992
blenhart.crypto,0.12989020347595215,0.05247187614440918,0.02325725555419922,0.4670839309692383,0.6801908016204834
lenharts.crypto,0.13437914848327637,0.04749655723571777,0.017311811447143555,0.4430074691772461,0.45339536666870117
collectiveknowledge.crypto,0.08151507377624512,0.049077510833740234,0.015228748321533203,0.42017507553100586,0.3380110263824463
themoon.crypto,0.13595128059387207,0.04762768745422363,0.03596949577331543,0.4555652141571045,0.6895456314086914
plant-shop.crypto,0.08767580986022949,0.047716379165649414,0.028176069259643555,0.44426870346069336,0.4081382751464844
switcheocod.crypto,0.08244156837463379,0.09998464584350586,0.025836706161499023,0.5455420017242432,0.6802449226379395
switcheopuma.crypto,0.13756656646728516,0.048125267028808594,0.050642967224121094,0.42075514793395996,0.3459925651550293
simplemoves.crypto,0.12390351295471191,0.04877519607543945,0.015224456787109375,0.43111181259155273,1.2263545989990234
switcheopolarbear.crypto,0.09150362014770508,0.045235633850097656,0.024263381958007812,0.21897029876708984,0.019180774688720703
switcheobison.crypto,0.12000608444213867,0.04320478439331055,0.02035069465637207,0.5172290802001953,1.4561316967010498
learningcrypto101.crypto,0.09287714958190918,0.04644584655761719,0.04522871971130371,0.43584322929382324,0.5758273601531982
momack2.crypto,0.1366591453552246,0.04828000068664551,0.048258304595947266,0.14150571823120117,0.22161102294921875
cpstrehl.crypto,0.13334155082702637,0.04644274711608887,0.03600883483886719,0.4390265941619873,0.3562297821044922
thecryptocurrent.crypto,0.07853937149047852,0.0462343692779541,0.015417337417602539,0.4650096893310547,0.44415998458862305
thorodinson.crypto,0.12741899490356445,0.06559109687805176,0.014834880828857422,0.45613765716552734,0.5606002807617188
indrawsp.crypto,0.08287310600280762,0.048461198806762695,0.014029264450073242,0.44986701011657715,0.5651395320892334
chainexplained.crypto,0.12609338760375977,0.04627251625061035,0.015895605087280273,1.041015625,-1
thehalvening.crypto,0.14607548713684082,0.04810929298400879,0.015984535217285156,0.4279961585998535,0.23527216911315918
meratakeru.crypto,0.08088421821594238,0.15785789489746094,0.023568153381347656,0.4383211135864258,0.21390247344970703
haarmeisterei.crypto,0.12904572486877441,-1,-1,0.660226583480835,0.8886704444885254
bouquets4bitcoin.crypto,0.0764317512512207,0.07656669616699219,0.020684480667114258,0.4954822063446045,0.18573880195617676
kevinthekrazy1.crypto,0.08568620681762695,0.04880261421203613,0.03615856170654297,0.46036553382873535,0.7863688468933105
hiddenslow.crypto,0.12515497207641602,0.04776406288146973,0.0146942138671875,0.46376562118530273,0.6834025382995605
plandemicvideos.crypto,0.09021806716918945,0.048879384994506836,0.023390769958496094,4.849325180053711,1.9113619327545166
robhack.crypto,0.09553694725036621,0.04931640625,0.021773338317871094,0.5474357604980469,0.46927309036254883
troywilson.crypto,0.1358804702758789,0.049599647521972656,0.024246692657470703,0.4456007480621338,1.0120549201965332
marketurls.crypto,0.08771204948425293,0.049878597259521484,0.04212665557861328,0.8299798965454102,2.168513298034668
please.givenow.crypto,0.10172128677368164,0.04786944389343262,0.016674041748046875,0.18117046356201172,0.014292716979980469
anautonomousagent.crypto,0.08301401138305664,0.0462946891784668,0.05147695541381836,0.24446988105773926,0.954554557800293
operahyrax.crypto,0.1390857696533203,0.04670882225036621,0.022571563720703125,0.651918888092041,0.6754293441772461
meshdetect.crypto,0.09832382202148438,0.04649639129638672,0.022904396057128906,0.42072010040283203,0.7182140350341797
meship.crypto,0.14113974571228027,0.0458829402923584,0.02337169647216797,9.745334386825562,0.34532761573791504
onebunny2.crypto,0.13599181175231934,0.04779195785522461,0.045238494873046875,0.7777631282806396,0.5533857345581055
brightnode.crypto,0.169356107711792,0.04728579521179199,0.014792203903198242,0.48168325424194336,0.3473231792449951
operamacaque.crypto,0.13199949264526367,0.050184011459350586,0.033919572830200195,0.7544994354248047,0.5551192760467529
selfsufficientband.crypto,0.12563586235046387,0.0495455265045166,0.026061058044433594,0.5830037593841553,2.1185271739959717
lostmypuppy.crypto,0.0800333023071289,0.3011491298675537,0.026668787002563477,0.47506022453308105,0.6637387275695801
mary.myvalentine.crypto,0.09707403182983398,0.04911398887634277,0.01584649085998535,1.1221792697906494,0.015289068222045898
tradersofthecrypt.crypto,0.12888026237487793,0.04975175857543945,0.028379201889038086,0.4381368160247803,0.5681872367858887
electronicpaymentservices.crypto,0.14533424377441406,0.06065034866333008,0.01599287986755371,0.48302531242370605,0.6696133613586426
ownrwallet.crypto,0.1258561611175537,0.05429387092590332,0.03624272346496582,0.43662428855895996,-1
bitsafe.crypto,0.13825511932373047,0.044115543365478516,0.038948774337768555,0.6086697578430176,0.9089672565460205
unlockcode.crypto,0.12315964698791504,0.05323362350463867,0.05669856071472168,0.469512939453125,1.2169039249420166
yourprivacy.crypto,0.09457778930664062,0.046846628189086914,0.02544260025024414,0.47247862815856934,0.18354392051696777
zolaart.crypto,0.08678150177001953,0.06081867218017578,0.04405379295349121,0.4380028247833252,1.5818681716918945
camillemartin.crypto,0.07532358169555664,0.04825592041015625,0.013665199279785156,0.4182240962982178,0.4467051029205322
cmconsultant.crypto,0.1382310390472412,0.046128273010253906,0.023450374603271484,0.5176563262939453,0.3452773094177246
ogaming.crypto,0.14878034591674805,0.04851818084716797,0.016132831573486328,0.42935919761657715,0.2900228500366211
hashtx.crypto,0.08680963516235352,0.04977679252624512,0.017250537872314453,0.507786750793457,0.23487305641174316
berzerk.crypto,0.1598677635192871,0.04883599281311035,0.03662252426147461,0.4384729862213135,0.34342479705810547
studioz.crypto,0.13514375686645508,0.04993915557861328,0.023479461669921875,0.5203137397766113,0.3437654972076416
ethanpierse.crypto,0.07918834686279297,0.04876089096069336,0.024374723434448242,0.6750967502593994,0.4573945999145508
cryptotuga.crypto,0.13911104202270508,0.047829389572143555,0.03120565414428711,0.4943511486053467,0.2495412826538086
mathieuweill.crypto,0.12458086013793945,0.049405574798583984,0.020059585571289062,0.5139384269714355,0.45796942710876465
honeyandgoldhemp.crypto,0.13340091705322266,0.04850053787231445,0.026974201202392578,0.4551095962524414,0.3486053943634033
blockchainart.crypto,0.13063740730285645,0.04613161087036133,0.021513700485229492,0.489788293838501,0.4555377960205078
laralinc.crypto,0.12503957748413086,0.04738283157348633,0.015833377838134766,0.429962158203125,0.34230947494506836
wolf-pack.crypto,0.1453406810760498,0.05096435546875,0.04719805717468262,0.43673205375671387,0.05665993690490723
tinyfrog.crypto,0.1269369125366211,0.05098390579223633,0.02413487434387207,0.6357498168945312,0.44489502906799316
wetrabbit.crypto,0.14083266258239746,0.1364586353302002,0.021693944931030273,0.7075510025024414,0.44463253021240234
legit-hacks.crypto,0.0865323543548584,0.044782161712646484,0.02241373062133789,0.4425959587097168,0.35450053215026855
josephbwalton.crypto,0.12668418884277344,0.0486605167388916,0.024523258209228516,0.4320669174194336,0.2556476593017578
wdqwdqwdqwd.crypto,0.12764859199523926,0.046384334564208984,0.015357255935668945,7.678694486618042,0.05547022819519043
automatizacion.crypto,0.1514272689819336,0.051477909088134766,0.036226749420166016,0.1777210235595703,0.20054149627685547
mirror-investments.crypto,0.08088946342468262,0.04620027542114258,0.01722097396850586,0.446927547454834,0.3603484630584717
tap2pay.crypto,0.0871741771697998,0.04745793342590332,0.044765472412109375,0.4524405002593994,0.6825783252716064
wynderson.crypto,0.08434271812438965,0.04287362098693848,0.015833377838134766,0.4374544620513916,1.1126635074615479
quintondavis.crypto,0.08768105506896973,0.046144723892211914,0.03621625900268555,0.47963404655456543,0.7723009586334229
spencernoon.crypto,0.12084841728210449,0.05331063270568848,0.015026092529296875,0.47752833366394043,0.23239970207214355
kimjames.crypto,0.07627320289611816,0.04625988006591797,0.024503231048583984,0.43847203254699707,1.1328520774841309
3rd-avenue.crypto,0.1336808204650879,0.052715301513671875,0.037108421325683594,0.42573070526123047,0.8000354766845703
travishoglund.crypto,0.1336195468902588,0.04804801940917969,0.05018186569213867,0.4402942657470703,0.34578871726989746
lumen-limitless.crypto,0.08057928085327148,0.05185103416442871,0.023673295974731445,0.4521946907043457,0.8024258613586426
haladinar.crypto,0.08585596084594727,0.045514822006225586,0.023259401321411133,0.4746086597442627,0.34544968605041504
fine-chems.crypto,0.13370752334594727,0.0555877685546875,0.01539301872253418,0.18395543098449707,1.3405439853668213
cryptojim7.crypto,0.1434638500213623,0.04529762268066406,0.02579045295715332,0.42305922508239746,0.5231423377990723
devoncostello.crypto,0.14590978622436523,0.04786109924316406,0.015660762786865234,0.5433158874511719,0.9113256931304932
aaronbennett.crypto,0.12761974334716797,0.048917531967163086,0.028254270553588867,0.4414057731628418,0.5510897636413574
theshark12.crypto,0.08243346214294434,0.0463862419128418,0.015741348266601562,0.17380070686340332,0.16323399543762207
rexmtorres.crypto,0.1244354248046875,0.05147266387939453,0.018779993057250977,0.1747446060180664,0.7307565212249756
cryptofundraisers.crypto,0.13367724418640137,0.04723525047302246,0.014085531234741211,0.41486096382141113,0.4528920650482178
getmesome.crypto,0.08799457550048828,0.053240060806274414,0.020617008209228516,0.20510292053222656,0.33214426040649414
dvndcoin.crypto,0.07830142974853516,0.051788330078125,0.03388810157775879,0.37186670303344727,0.23308801651000977
devranjan.crypto,0.12279653549194336,0.04951190948486328,0.015020608901977539,0.543393611907959,6.205970287322998
190d0086.crypto,0.09039187431335449,0.04589104652404785,0.02272820472717285,0.366793155670166,0.23393654823303223
zatoshi.crypto,-1,-1,-1,0.08447074890136719,-1
conviare.crypto,0.08968091011047363,0.047431230545043945,0.03130841255187988,0.4435579776763916,0.6650946140289307
ryanryker.crypto,0.1325397491455078,0.04739665985107422,0.023777008056640625,0.5265336036682129,0.5571255683898926
roatan.crypto,0.12835097312927246,0.05034279823303223,0.016053438186645508,0.5074326992034912,0.2866475582122803
wheretobuybitcoin.crypto,0.07719779014587402,0.04661726951599121,0.024089813232421875,0.5665936470031738,0.3407440185546875
cryptonade.crypto,0.13322901725769043,0.04829573631286621,0.027904987335205078,0.4496932029724121,0.23580503463745117
twobitdev.crypto,0.13266515731811523,0.05389094352722168,0.019687175750732422,6.049027919769287,0.16219711303710938
loopstack.crypto,0.07931685447692871,0.0480189323425293,0.022391319274902344,0.35802268981933594,0.23497962951660156
statera.crypto,0.08695650100708008,0.05557417869567871,0.02998518943786621,0.4518318176269531,0.457369327545166
jasonhood.crypto,0.09615182876586914,0.0538792610168457,0.02802729606628418,0.4940624237060547,0.8953611850738525
whitefox.crypto,0.10073447227478027,0.05036640167236328,0.04031014442443848,0.4836697578430176,1.15822434425354
b-the-spirit.crypto,0.12838149070739746,0.046831369400024414,0.017148494720458984,0.23540377616882324,0.31796717643737793
ontimetech.crypto,0.1313478946685791,0.045623064041137695,0.03203392028808594,0.5118951797485352,0.5567865371704102
superninja.crypto,0.1354522705078125,0.05113673210144043,0.025578737258911133,0.7653224468231201,0.4680764675140381
your-vr-token.crypto,0.1447584629058838,0.05150580406188965,0.07072877883911133,9.381032228469849,0.40460991859436035
newcasinos.crypto,0.10605669021606445,0.04743456840515137,0.04425811767578125,0.4437410831451416,0.46150732040405273
shortselling.crypto,0.13492870330810547,0.04345226287841797,0.027874469757080078,0.45321035385131836,0.35593461990356445
nftshelter.crypto,0.14098191261291504,0.04687929153442383,0.024627685546875,0.43045544624328613,0.18030190467834473
paulofialho.crypto,0.14876818656921387,0.050333499908447266,0.02526116371154785,0.3996729850769043,1.2215781211853027
pornbook.crypto,0.1261272430419922,0.04798626899719238,0.0249636173248291,0.1880936622619629,0.7879817485809326
foxporn.crypto,0.07903099060058594,0.04967498779296875,0.02446603775024414,0.4428374767303467,1.1178545951843262
acciones.crypto,0.0794517993927002,0.04870772361755371,0.016362667083740234,0.44425463676452637,0.9119336605072021
toplevelproductions.crypto,0.10162091255187988,0.046274662017822266,0.024717092514038086,0.30769824981689453,0.4732980728149414
thepassiveway.crypto,0.12527060508728027,0.049486398696899414,0.04304194450378418,0.4369525909423828,0.4518876075744629
bookingwith.crypto,0.09174489974975586,0.05129051208496094,0.01748180389404297,0.45009517669677734,0.2070627212524414
buygoldwith.crypto,0.08571577072143555,0.04942488670349121,0.017950773239135742,0.447948694229126,0.6711843013763428
rentcarwith.crypto,0.12454915046691895,0.155289888381958,0.025187969207763672,0.4639549255371094,0.6763842105865479
gieldex.crypto,0.08054947853088379,0.0443415641784668,0.024818897247314453,0.6308650970458984,7.356826543807983
topleveltv.crypto,0.12439680099487305,0.04666018486022949,0.025528430938720703,0.15426278114318848,0.018120527267456055
rgacademy.crypto,0.13759541511535645,0.05801892280578613,0.022998571395874023,0.44678187370300293,0.573796272277832
instabot.crypto,0.0872964859008789,0.04728555679321289,0.042603254318237305,0.2031412124633789,0.14955997467041016
myinsurancewith.crypto,0.08485722541809082,0.046562910079956055,0.01766371726989746,0.5831248760223389,0.343517541885376
carinsurancewith.crypto,0.13708162307739258,0.0481715202331543,0.023387670516967773,0.44290590286254883,0.18298673629760742
monetizemycontent.crypto,0.1602938175201416,0.04902362823486328,0.015603303909301758,0.41231393814086914,-1
humanitarians.crypto,0.17480707168579102,0.04808974266052246,0.0364375114440918,0.4967832565307617,1.3415067195892334
hoggholdings.crypto,0.14156007766723633,0.04860830307006836,0.01684284210205078,0.4873042106628418,0.3745741844177246
pokokazito.crypto,0.14117980003356934,0.04847836494445801,0.015444278717041016,0.46844029426574707,0.24339866638183594
ronaldheberling.crypto,0.13346576690673828,0.046973466873168945,0.0160367488861084,0.5184247493743896,0.26984572410583496
damianicash.crypto,0.14801669120788574,0.05051827430725098,0.018915176391601562,0.18324851989746094,0.49332237243652344
mrblock.crypto,0.08629274368286133,0.04754781723022461,0.01666402816772461,0.49056100845336914,0.4628465175628662
alansolache.crypto,0.1796720027923584,0.05625271797180176,0.05362343788146973,0.1848752498626709,-1
edercarva.crypto,0.1226048469543457,0.049491167068481445,0.0400390625,0.45319604873657227,0.35469532012939453
dearwhitepeople.crypto,0.16424798965454102,0.2372121810913086,0.019346952438354492,0.5900025367736816,0.2321784496307373
vlaamseleeuw.crypto,0.12849855422973633,0.046469688415527344,0.01483774185180664,1.0810518264770508,0.23389244079589844
headhighs.crypto,0.09000897407531738,0.046683311462402344,0.033020973205566406,-1,1.5683577060699463
bewareofgreeksbearinggifts.crypto,0.10424065589904785,0.044191598892211914,0.019614219665527344,0.48671507835388184,0.6748194694519043
akirasummers.crypto,0.17423677444458008,0.04709029197692871,0.027958154678344727,0.4161980152130127,0.675621747970581
sitepress.crypto,0.14157915115356445,0.05602097511291504,0.04879498481750488,0.6045031547546387,3.340536594390869
platinumprice.crypto,0.1322164535522461,0.06634378433227539,0.02152562141418457,0.4895796775817871,0.4627840518951416
myobnhodl.crypto,0.13306546211242676,0.04824686050415039,0.024175643920898438,0.451627254486084,0.23249554634094238
helltoken.crypto,0.08404111862182617,0.059645891189575195,0.0264894962310791,0.700524091720581,0.682511568069458
amayon.crypto,0.0765223503112793,0.055707454681396484,0.020543813705444336,0.35594749450683594,-1
cryptosapiens.crypto,0.12854361534118652,0.04937243461608887,0.023897409439086914,0.43324851989746094,0.576603889465332
operashark.crypto,0.12417173385620117,0.05002284049987793,0.014860153198242188,0.6775527000427246,0.44444751739501953
operaspider.crypto,0.14864492416381836,0.04853940010070801,0.01791524887084961,0.8157918453216553,0.4490337371826172
operacobra.crypto,0.13016986846923828,0.05535531044006348,0.03506875038146973,0.6614339351654053,0.446138858795166
operaskunk.crypto,0.09639692306518555,0.047174692153930664,0.025197505950927734,0.7520911693572998,0.23659038543701172
operareindeer.crypto,0.12903928756713867,0.08564043045043945,0.031368255615234375,0.7880687713623047,0.1269376277923584
operadolphin.crypto,0.08229398727416992,0.06541633605957031,0.01849222183227539,0.6280117034912109,0.25159597396850586
operaleopard.crypto,0.1416926383972168,0.04553055763244629,0.02555370330810547,0.73050856590271,0.6764109134674072
operakiwi.crypto,0.08090996742248535,0.048090457916259766,0.017663002014160156,0.6142940521240234,0.3416159152984619
operachimp.crypto,0.09040284156799316,0.054869890213012695,0.016778230667114258,0.7470581531524658,0.5539302825927734
operaquokka.crypto,0.16043686866760254,0.04529070854187012,0.0455317497253418,0.6216137409210205,0.44391918182373047
operabanteng.crypto,0.12995338439941406,0.04819631576538086,0.025049209594726562,0.6698741912841797,0.4442598819732666
operacolugo.crypto,0.14447450637817383,0.046713829040527344,0.015903949737548828,0.6589701175689697,0.44298577308654785
operacow2.crypto,0.1335604190826416,0.1887831687927246,0.0480039119720459,0.7749545574188232,0.11410760879516602
operapronghorn.crypto,0.08835554122924805,0.04821515083312988,0.03180956840515137,0.6669938564300537,0.44298815727233887
operagecko.crypto,0.14069771766662598,0.04447054862976074,0.0176241397857666,0.876225471496582,0.5541880130767822
operacolubus.crypto,0.07857322692871094,0.05376720428466797,0.027014493942260742,0.6437203884124756,0.4483048915863037
operaduiker.crypto,0.12705540657043457,0.04806065559387207,0.035517215728759766,0.662513017654419,0.44721341133117676
33nanoseconds.crypto,0.07842183113098145,0.04874110221862793,0.022951126098632812,0.6303393840789795,1.0216100215911865
operasaola2.crypto,0.09199976921081543,0.04993414878845215,0.04481649398803711,0.7073795795440674,0.4410724639892578
mcopress.crypto,0.13097429275512695,0.048874616622924805,0.017150402069091797,0.4404633045196533,1.0160393714904785
operacoati.crypto,0.16314172744750977,0.07523608207702637,0.01706981658935547,0.6412622928619385,0.4435312747955322
operacoypu.crypto,0.08536386489868164,0.047777414321899414,0.024339914321899414,0.87581467628479,0.09985017776489258
operayak2.crypto,0.12762093544006348,0.04850578308105469,0.01698589324951172,0.801239013671875,0.551539421081543
operamandrill.crypto,0.09791302680969238,0.05175971984863281,0.024063587188720703,1.2499992847442627,0.5547409057617188
operanyala.crypto,0.09656953811645508,0.04488325119018555,0.04787588119506836,0.7385983467102051,0.5434620380401611
operaurial.crypto,0.09322404861450195,0.05100369453430176,0.017435073852539062,0.7507810592651367,0.10330629348754883
operaviscacha.crypto,0.08559942245483398,0.04895305633544922,0.04482698440551758,0.6833925247192383,0.07605528831481934
operabull2.crypto,0.0942695140838623,0.053934335708618164,0.03647112846374512,0.441908597946167,0.5619142055511475
operatiger2.crypto,0.1304774284362793,0.046492576599121094,0.01538538932800293,0.8652591705322266,0.16938090324401855
operaimpala2.crypto,0.12233567237854004,0.04792046546936035,0.021407604217529297,-1,0.549924373626709
operaboa2.crypto,0.11690688133239746,0.051573991775512695,0.024297714233398438,0.8303651809692383,0.13771772384643555
operagazelle.crypto,0.14176702499389648,0.09581375122070312,0.022126436233520508,0.6567091941833496,0.3422832489013672
operawolverine2.crypto,0.10678315162658691,0.05391120910644531,0.027332544326782227,0.7286889553070068,0.543848991394043
operaporcupine2.crypto,0.09606814384460449,0.04842352867126465,0.018039941787719727,0.8846457004547119,0.11440896987915039
operagrivet.crypto,0.10659360885620117,0.05115485191345215,0.040162086486816406,0.6506960391998291,0.4471104145050049
operacrow.crypto,0.08574247360229492,0.04788517951965332,0.02845907211303711,1.118384838104248,1.5910100936889648
operapolarbear.crypto,0.08518099784851074,0.050806283950805664,0.03333425521850586,0.744884729385376,0.44178223609924316
operaanaconda.crypto,0.07968258857727051,0.04964017868041992,0.017586231231689453,0.755540132522583,0.5523209571838379
operahorse.crypto,0.07810759544372559,0.0515139102935791,0.017277956008911133,0.7391476631164551,0.5452432632446289
operawildebeest.crypto,0.4329824447631836,0.04332685470581055,0.023369789123535156,0.9159200191497803,0.5481245517730713
operasitatunga.crypto,0.14534950256347656,0.05738353729248047,0.03169441223144531,0.7451779842376709,0.44350171089172363
switcheocougar.crypto,0.07804417610168457,0.04906415939331055,0.044982194900512695,0.8416988849639893,0.551194429397583
operaiguana.crypto,0.13677406311035156,0.053587913513183594,0.022773027420043945,0.703263521194458,0.4476308822631836
operalark.crypto,0.15346002578735352,0.05028986930847168,0.015611648559570312,0.7246489524841309,0.5534489154815674
operadinosaur.crypto,0.13325858116149902,0.05205583572387695,0.02373051643371582,0.7654609680175781,0.10163164138793945
operagoat2.crypto,0.07719802856445312,0.049164772033691406,0.024713516235351562,0.9038715362548828,0.16139650344848633
operababoon.crypto,0.07978606224060059,0.04797673225402832,0.02265334129333496,0.8075985908508301,0.5479717254638672
operazebra.crypto,0.1539011001586914,0.0513005256652832,0.04805612564086914,0.8418257236480713,0.5519330501556396
operadugong.crypto,0.12435436248779297,0.04687809944152832,0.016154766082763672,0.7285630702972412,0.44239139556884766
operaguanaco.crypto,0.13050007820129395,0.05062675476074219,0.03532123565673828,0.6526498794555664,0.4443066120147705
operataruca.crypto,0.08474516868591309,0.04635787010192871,0.04475092887878418,0.544304609298706,0.4448840618133545
operamagpie2.crypto,0.0819244384765625,0.0487668514251709,0.01972794532775879,0.8007383346557617,0.4365074634552002
operacottontail.crypto,0.08352160453796387,0.049141883850097656,0.02335643768310547,0.6481204032897949,0.44642066955566406
operabuffalo.crypto,0.08499264717102051,0.04622244834899902,0.03569293022155762,0.7749488353729248,0.12195563316345215
operamacaw2.crypto,0.07233691215515137,0.044646263122558594,0.028142452239990234,0.9148273468017578,0.8783814907073975
operaargali.crypto,0.128173828125,0.050080060958862305,0.026911258697509766,0.7399790287017822,0.34266209602355957
operaklipspringer.crypto,0.08785867691040039,0.045606136322021484,0.016454219818115234,0.7707569599151611,0.5510797500610352
operalion2.crypto,0.07609963417053223,0.04672574996948242,0.01747751235961914,0.737023115158081,0.11583280563354492
operatayra.crypto,0.11900568008422852,0.05087614059448242,0.028232097625732422,0.6389284133911133,0.44905900955200195
operadeer.crypto,0.08994936943054199,0.05087614059448242,0.023816585540771484,0.7493610382080078,0.5562641620635986
operaokapi.crypto,0.10173296928405762,0.04658699035644531,0.03195309638977051,0.7317147254943848,0.44706273078918457
operabettong.crypto,0.13345074653625488,0.051026344299316406,0.026903867721557617,0.6575796604156494,0.08176493644714355
operasea-lion.crypto,0.0758364200592041,0.04656839370727539,0.02594733238220215,-1,0.4427652359008789
operapony2.crypto,0.1281144618988037,0.050225019454956055,0.024682998657226562,0.6821002960205078,0.44448375701904297
operacottontail2.crypto,0.13453292846679688,0.04747653007507324,0.023738861083984375,0.6269772052764893,0.4482767581939697
operabilby.crypto,0.1278989315032959,0.049690961837768555,0.048299551010131836,0.6515350341796875,0.4469468593597412
operatur.crypto,0.1376802921295166,0.048766136169433594,0.02895975112915039,0.7516674995422363,0.45008111000061035
operabee.crypto,0.08194184303283691,0.04925131797790527,0.016014575958251953,0.5653700828552246,0.3495140075683594
operagoral.crypto,0.12347149848937988,0.04689931869506836,0.022622346878051758,1.007354974746704,0.4459261894226074
operanilgai.crypto,0.08750271797180176,0.045682430267333984,0.023571491241455078,1.6248157024383545,0.44487833976745605
operagalago.crypto,0.09336328506469727,0.05086708068847656,0.014781475067138672,1.1481761932373047,0.45134401321411133
operafly.crypto,0.12598204612731934,0.046063899993896484,0.023052453994750977,0.9939970970153809,0.5538132190704346
operajerboa2.crypto,0.13474392890930176,0.04714512825012207,0.016177654266357422,-1,0.5488147735595703
operadonkey.crypto,0.12513256072998047,0.04938673973083496,0.017809391021728516,-1,0.5546026229858398
operatoad.crypto,0.1340651512145996,0.04967021942138672,0.02461385726928711,-1,0.44870448112487793
operamargay3.crypto,0.1511983871459961,0.05105853080749512,0.025298357009887695,-1,0.5566797256469727
operadragon3.crypto,0.1255786418914795,0.048365116119384766,0.01579141616821289,-1,0.5687024593353271
operaoryx.crypto,0.13594436645507812,0.04783749580383301,0.03043222427368164,-1,0.4458930492401123
operamargay2.crypto,0.11346602439880371,0.05472207069396973,0.03164100646972656,-1,0.5532500743865967
operagrizzly.crypto,0.12807464599609375,0.05952286720275879,0.02744460105895996,0.08286690711975098,0.45148706436157227
operaalpaca.crypto,0.13500380516052246,0.05059671401977539,0.016886234283447266,0.0820012092590332,0.34918761253356934
operahog.crypto,0.14600729942321777,0.050173044204711914,0.02322077751159668,-1,0.5564541816711426
operadolphin2.crypto,0.13347554206848145,0.0511775016784668,0.017689943313598633,-1,0.4566962718963623
operafox2.crypto,0.14110469818115234,0.05132150650024414,0.015148401260375977,0.07881855964660645,0.4638538360595703
operacaribou.crypto,0.15158724784851074,0.04821181297302246,0.018831968307495117,-1,0.9059064388275146
operaliger2.crypto,0.13481450080871582,0.04818296432495117,0.02444601058959961,0.07904648780822754,0.3578171730041504
operakowari.crypto,0.14590072631835938,0.05002880096435547,0.02098703384399414,-1,0.45496273040771484
operafox.crypto,0.1660630702972412,0.05128979682922363,0.01700735092163086,0.08299756050109863,0.4533884525299072
operablackbuck.crypto,0.14706635475158691,0.04724287986755371,0.018908262252807617,0.08469319343566895,0.4503142833709717
operadove.crypto,0.10618162155151367,0.04855918884277344,0.017719745635986328,-1,0.5557458400726318
operachameleon.crypto,0.13918852806091309,0.04921412467956543,0.016951322555541992,-1,0.5588247776031494
operakouprey.crypto,0.1377875804901123,0.047797441482543945,0.022409439086914062,-1,0.4508371353149414
operabandicoot.crypto,0.13663148880004883,0.05115485191345215,0.04368400573730469,-1,0.46024632453918457
operacat2.crypto,0.13346266746520996,0.04974031448364258,0.02273702621459961,-1,0.45026731491088867
operapolecat.crypto,0.12711143493652344,0.052907466888427734,0.027872085571289062,-1,0.44417452812194824
operaracoon.crypto,0.1685318946838379,0.05140352249145508,0.04175114631652832,-1,0.5591049194335938
operawolf2.crypto,0.14761590957641602,0.11451983451843262,0.016980648040771484,-1,0.5513143539428711
operaliger.crypto,0.13373661041259766,0.0465388298034668,0.04418540000915527,-1,0.5521869659423828
operapanda.crypto,0.1368422508239746,0.04817938804626465,0.018134117126464844,0.08715295791625977,0.250715970993042
operagorilla.crypto,0.09098267555236816,0.04724740982055664,0.015865564346313477,-1,0.5551464557647705
operahippo.crypto,0.16116762161254883,0.05149126052856445,0.05409884452819824,-1,0.44710326194763184
operasheep.crypto,0.13517260551452637,0.05418205261230469,0.02508687973022461,0.08577847480773926,0.4551405906677246
operasquirrel.crypto,0.11192822456359863,0.054224491119384766,0.024277448654174805,0.09087347984313965,0.4461500644683838
operaweasel.crypto,0.14420080184936523,0.050272464752197266,0.023480892181396484,-1,0.559971809387207
operajaguar2.crypto,0.13983488082885742,0.0485377311706543,0.017131328582763672,-1,0.8863205909729004
operamuntjac.crypto,0.14020395278930664,0.05752873420715332,0.026151657104492188,-1,0.4457576274871826
operamonkey2.crypto,0.15393710136413574,0.04934334754943848,0.017038583755493164,-1,0.5587599277496338
operabeaver.crypto,0.12003016471862793,0.04617643356323242,0.024903059005737305,-1,0.44719481468200684
operadragon4.crypto,0.14551758766174316,0.06016731262207031,0.03282761573791504,-1,0.5588681697845459
operacaracal2.crypto,0.1295328140258789,0.06940412521362305,0.04282212257385254,-1,0.5584597587585449
operaspringhaas.crypto,0.13123178482055664,0.04709649085998535,0.017812013626098633,-1,0.44498324394226074
operadog2.crypto,0.12915706634521484,0.14408659934997559,0.03741908073425293,-1,0.4514882564544678
operajellyfish.crypto,0.14920687675476074,0.05438065528869629,0.023520708084106445,-1,0.5795848369598389
operacat.crypto,0.12259244918823242,0.048296213150024414,0.05363011360168457,-1,0.44910383224487305
operaorca.crypto,0.1406993865966797,0.050386667251586914,0.024861574172973633,-1,0.5149350166320801
operapangolin.crypto,0.13055706024169922,0.055159568786621094,0.043314456939697266,0.08080220222473145,0.4556901454925537
operasparrow.crypto,0.13445162773132324,0.06993532180786133,0.03506803512573242,0.08431744575500488,0.3522660732269287
